order_id,quantity,item_name,choice_description,item_price,unit_price,choice_description_list,n_accompagnements
70,2,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",17.5,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Lettuce']",4
70,1,Chips and Guacamole,,4.45,4.45,,0
71,1,Chips and Guacamole,,4.45,4.45,,0
71,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
71,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'Rice', 'Cheese', 'Guacamole', 'Lettuce']",5
72,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",9
73,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",7
73,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'Guacamole', 'Lettuce']",8
73,2,Canned Soda,[Diet Coke],2.18,1.09,['DietCoke'],1
74,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,11.48,"['RoastedChiliCornSalsa(Medium)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
74,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",8
74,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,,0
75,1,Chips and Guacamole,,4.45,4.45,,0
75,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",6
75,1,Barbacoa Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole']",6
75,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream']",4
76,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",8.49,8.49,"['Tomatillo-RedChiliSalsa(Hot)', 'FreshTomatoSalsa(Mild)', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce']",6
76,2,Canned Soda,[Diet Dr. Pepper],2.18,1.09,['DietDr.Pepper'],1
77,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
77,1,Nantucket Nectar,[Apple],3.39,3.39,['Apple'],1
78,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), Lettuce]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'Lettuce']",2
78,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa (Medium), Lettuce]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Lettuce']",2
79,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
80,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Sour Cream, Guacamole]]",11.48,11.48,"['FreshTomatoSalsa(Mild)', 'Rice', 'BlackBeans', 'SourCream', 'Guacamole']",5
81,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream']",5
81,1,Canned Soda,[Coca Cola],1.09,1.09,['CocaCola'],1
81,1,Canned Soda,[Dr. Pepper],1.09,1.09,['Dr.Pepper'],1
82,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
82,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'SourCream']",4
82,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
83,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Cheese', 'SourCream']",3
83,1,Chips and Guacamole,,4.45,4.45,,0
83,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
84,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Guacamole, Lettuce]]",11.48,11.48,"['FreshTomatoSalsa(Mild)', 'Rice', 'FajitaVeggies', 'Guacamole', 'Lettuce']",5
84,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
84,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'Cheese', 'Lettuce']",4
85,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Fajita Veggies, Cheese, Lettuce, Sour Cream, Rice]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'FajitaVeggies', 'Cheese', 'Lettuce', 'SourCream', 'Rice']",6
85,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,,0
86,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
86,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream']",4
86,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
87,1,Canned Soda,[Coca Cola],1.09,1.09,['CocaCola'],1
87,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'SourCream']",4
88,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
88,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,,0
89,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Guacamole', 'Lettuce']",7
89,1,Canned Soda,[Diet Coke],1.09,1.09,['DietCoke'],1
89,1,Chips and Guacamole,,3.99,3.99,,0
90,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce', 'Guacamole']",7
90,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Cheese', 'Lettuce']",6
91,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
91,1,Nantucket Nectar,[Peach Orange],3.39,3.39,['PeachOrange'],1
92,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
92,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
92,1,Chips,,2.15,2.15,,0
93,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
93,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
93,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",9
93,1,Chips and Guacamole,,4.45,4.45,,0
94,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole]]",22.5,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'PintoBeans', 'Guacamole']",4
95,1,Chips and Guacamole,,4.45,4.45,,0
95,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
96,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
96,2,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream, Lettuce]]",17.5,8.75,"['TomatilloRedChiliSalsa', 'Cheese', 'SourCream', 'Lettuce']",4
96,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
97,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
97,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
97,1,Chips,,2.15,2.15,,0
98,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
98,2,Chips,,4.3,2.15,,0
98,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Lettuce']",5
99,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'BlackBeans', 'Cheese', 'Guacamole']",4
99,1,Chips,,2.15,2.15,,0
100,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'SourCream']",4
100,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
101,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-GreenChiliSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
101,1,Chips and Guacamole,,3.99,3.99,,0
102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",7
102,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
102,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,,0
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
103,2,Chips and Tomatillo Green Chili Salsa,,5.9,2.95,,0
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
103,1,Carnitas Soft Tacos,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Cheese]]",9.25,9.25,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'PintoBeans', 'Cheese']",4
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
104,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Cheese']",5
104,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
105,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
106,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
106,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'PintoBeans', 'Cheese', 'SourCream']",6
107,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
108,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'FajitaVeggies', 'Cheese', 'Lettuce']",5
108,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
108,1,Canned Soda,[Dr. Pepper],1.09,1.09,['Dr.Pepper'],1
108,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
108,1,Barbacoa Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'FreshTomatoSalsa(Mild)', 'Tomatillo-GreenChiliSalsa(Medium)', 'Rice', 'PintoBeans', 'Cheese']",6
109,1,Chicken Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
109,1,Canned Soda,[Diet Dr. Pepper],1.09,1.09,['DietDr.Pepper'],1
110,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
110,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
110,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'Lettuce']",4
111,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
111,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
112,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream']",6
112,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream']",6
113,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'SourCream']",4
113,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
114,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",6
114,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
115,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice']",3
115,1,Chips and Fresh Tomato Salsa,,2.39,2.39,,0
116,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
116,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
117,1,Barbacoa Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",5
117,1,Chips and Guacamole,,3.99,3.99,,0
118,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
118,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,,0
119,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",8
119,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
120,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",8.49,8.49,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese']",4
120,1,Side of Chips,,1.69,1.69,,0
121,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream']",5
121,1,Chips and Guacamole,,3.99,3.99,,0
122,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'Rice', 'Cheese', 'Lettuce']",4
122,1,Side of Chips,,1.69,1.69,,0
122,1,Canned Soda,[Coca Cola],1.09,1.09,['CocaCola'],1
123,2,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",23.78,11.89,"['TomatilloRedChiliSalsa', 'BlackBeans', 'Cheese', 'Guacamole']",4
124,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
124,1,Chips,,2.15,2.15,,0
124,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream']",4
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Lettuce']",4
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
125,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",7
125,1,Chips and Guacamole,,4.45,4.45,,0
126,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream']",4
126,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Guacamole', 'Lettuce']",6
127,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloGreenChiliSalsa', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",5
127,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
128,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Cheese', 'SourCream']",3
128,1,Chips and Guacamole,,4.45,4.45,,0
128,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Lettuce', 'Guacamole', 'SourCream', 'Cheese', 'BlackBeans', 'Rice']",8
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'Rice', 'Cheese', 'Guacamole']",4
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'Rice', 'Cheese', 'Guacamole']",4
129,1,6 Pack Soft Drink,[Sprite],6.49,6.49,['Sprite'],1
130,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Lettuce]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'Lettuce']",2
130,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,,0
131,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",6
